scheme_id,name,region,status,created_at,updated_at,base_rate
sch_227,SCH-2U2YG2,Andhra Pradesh,active,2025-03-06T20:00:50.430392,2025-04-11T20:00:50.430392,0.897
sch_228,SCH-6YDSMC,Rajasthan,active,2024-05-29T20:00:50.430392,2025-08-05T20:00:50.430392,1.993
sch_229,SCH-MYG6X3,Haryana,paused,2025-04-23T20:00:50.430392,2025-07-22T20:00:50.430392,1.804
sch_230,SCH-A9VNI0,Uttar Pradesh,active,2025-04-04T20:00:50.430392,2025-06-21T20:00:50.430392,0.503
sch_231,SCH-MWVVBJ,Madhya Pradesh,active,2025-07-29T20:00:50.430392,2025-08-05T20:00:50.430392,0.897
sch_232,SCH-11PDAS,Maharashtra,active,2024-11-02T20:00:50.430392,2024-12-01T20:00:50.430392,1.005
sch_233,SCH-98OCK6,Karnataka,paused,2024-06-07T20:00:50.430392,2025-03-10T20:00:50.430392,0.716
sch_234,SCH-PL1TYC,Uttar Pradesh,active,2024-07-20T20:00:50.430392,2025-01-07T20:00:50.430392,1.533
sch_235,SCH-EHZUDF,Uttar Pradesh,active,2024-04-07T20:00:50.430392,2025-02-04T20:00:50.430392,1.024
sch_236,SCH-B8DA5J,Uttar Pradesh,paused,2024-11-06T20:00:50.430392,2025-03-16T20:00:50.430392,1.671
sch_237,SCH-ZQ8XEP,Gujarat,active,2025-06-10T20:00:50.430392,2025-06-10T20:00:50.430392,0.57
sch_238,SCH-Z3MOUR,Madhya Pradesh,active,2024-10-08T20:00:50.430392,2024-11-19T20:00:50.430392,1.566
sch_239,SCH-BTKJL5,Uttar Pradesh,active,2024-07-17T20:00:50.430392,2025-01-20T20:00:50.430392,0.61
sch_240,SCH-RTUZKL,Madhya Pradesh,active,2025-03-26T20:00:50.430392,2025-07-25T20:00:50.430392,1.411
sch_241,SCH-X818BQ,West Bengal,active,2024-10-10T20:00:50.430392,2024-12-03T20:00:50.430392,0.306
sch_242,SCH-SYKTVF,Madhya Pradesh,active,2024-06-24T20:00:50.430392,2024-11-20T20:00:50.430392,0.526
sch_243,SCH-57PZ0C,Maharashtra,active,2024-08-18T20:00:50.430392,2025-01-05T20:00:50.430392,1.778
sch_244,SCH-CMYPQF,Jharkhand,active,2024-10-11T20:00:50.430392,2025-04-09T20:00:50.430392,1.422
sch_245,SCH-S51NEZ,Karnataka,paused,2025-01-21T20:00:50.430392,2025-06-19T20:00:50.430392,1.803
sch_246,SCH-42DOYI,Uttar Pradesh,active,2024-07-13T20:00:50.430392,2024-11-13T20:00:50.430392,1.668
sch_247,SCH-6ZXZBC,Kerala,paused,2024-03-11T20:00:50.430392,2024-12-03T20:00:50.430392,0.427
sch_248,SCH-3C0DWW,Uttar Pradesh,active,2024-08-05T20:00:50.430392,2025-02-20T20:00:50.430392,1.228
sch_249,SCH-ZZ7BB1,Andhra Pradesh,paused,2024-08-28T20:00:50.430392,2025-07-19T20:00:50.430392,0.287
sch_250,SCH-I7XXE7,Maharashtra,active,2024-06-13T20:00:50.430392,2025-01-17T20:00:50.430392,1.502
sch_251,SCH-0E5ZJP,Maharashtra,active,2024-09-17T20:00:50.430392,2025-04-21T20:00:50.430392,1.411
sch_252,SCH-5P3KOG,Delhi,active,2025-05-16T20:00:50.430392,2025-07-29T20:00:50.430392,1.558
sch_253,SCH-1B6DA0,Uttar Pradesh,active,2024-05-11T20:00:50.430392,2025-02-26T20:00:50.430392,1.456
sch_254,SCH-MB97VG,Chhattisgarh,active,2025-07-24T20:00:50.430392,2025-07-30T20:00:50.430392,0.398
sch_255,SCH-ECUF3W,Uttar Pradesh,paused,2024-04-05T20:00:50.430392,2024-08-02T20:00:50.430392,1.702
sch_256,SCH-L5AUCW,Jammu and Kashmir,active,2025-07-12T20:00:50.430392,2025-08-07T20:00:50.430392,0.723
sch_257,SCH-FDFUV3,Maharashtra,active,2024-03-18T20:00:50.430392,2024-09-20T20:00:50.430392,1.076
sch_258,SCH-YGPFI2,Telangana,paused,2024-05-29T20:00:50.430392,2024-10-16T20:00:50.430392,0.428
sch_259,SCH-ZWVJ22,Chhattisgarh,active,2025-01-30T20:00:50.430392,2025-04-02T20:00:50.430392,0.748
sch_260,SCH-72EQMY,Odisha,active,2024-03-29T20:00:50.430392,2024-07-31T20:00:50.430392,1.885
sch_261,SCH-RO0DHT,Andhra Pradesh,active,2025-07-05T20:00:50.430392,2025-07-30T20:00:50.430392,1.98
sch_262,SCH-FQSJJX,Maharashtra,active,2024-05-13T20:00:50.430392,2025-03-07T20:00:50.430392,1.661
sch_263,SCH-5Z1Q9S,Karnataka,active,2024-03-24T20:00:50.430392,2024-05-21T20:00:50.430392,1.59
sch_264,SCH-PFO4YQ,Andhra Pradesh,active,2025-07-04T20:00:50.430392,2025-07-29T20:00:50.430392,1.08
sch_265,SCH-5P4MCJ,Madhya Pradesh,active,2025-06-28T20:00:50.430392,2025-07-08T20:00:50.430392,1.317
sch_266,SCH-NLTTG4,Madhya Pradesh,active,2025-03-01T20:00:50.430392,2025-04-04T20:00:50.430392,0.241
sch_267,SCH-Y1PWNU,Rajasthan,active,2024-06-03T20:00:50.430392,2024-07-14T20:00:50.430392,0.429
sch_268,SCH-9F15US,Tamil Nadu,active,2024-09-09T20:00:50.430392,2025-04-06T20:00:50.430392,0.562
sch_269,SCH-BRH14R,Karnataka,active,2025-05-04T20:00:50.430392,2025-05-30T20:00:50.430392,1.085
sch_270,SCH-BKBAPD,West Bengal,active,2025-02-07T20:00:50.430392,2025-07-30T20:00:50.430392,1.495
sch_271,SCH-81I6NV,Gujarat,active,2025-07-29T20:00:50.430392,2025-07-30T20:00:50.430392,0.516
sch_272,SCH-LHOGKE,Tamil Nadu,active,2025-03-05T20:00:50.430392,2025-08-11T20:00:50.430392,0.206
sch_273,SCH-HKNL8Q,Telangana,paused,2025-04-16T20:00:50.430392,2025-07-16T20:00:50.430392,0.926
sch_274,SCH-D1UJDH,Maharashtra,paused,2025-07-14T20:00:50.430392,2025-08-05T20:00:50.430392,0.939
sch_275,SCH-QDPX7E,Haryana,paused,2025-07-01T20:00:50.430392,2025-08-12T20:00:50.430392,0.302
sch_276,SCH-W0VYI3,Madhya Pradesh,active,2024-10-12T20:00:50.430392,2024-12-19T20:00:50.430392,1.242
sch_277,SCH-R1V0SS,West Bengal,active,2025-03-21T20:00:50.430392,2025-03-23T20:00:50.430392,0.664
sch_278,SCH-5H0Z1G,Uttar Pradesh,active,2025-04-12T20:00:50.430392,2025-05-05T20:00:50.430392,1.899
sch_279,SCH-QVMERX,Tamil Nadu,active,2025-01-02T20:00:50.430392,2025-07-23T20:00:50.430392,1.674
sch_280,SCH-ETTI22,Andhra Pradesh,active,2024-05-26T20:00:50.430392,2024-07-10T20:00:50.430392,1.599
sch_281,SCH-Y0UD7U,Mizoram,active,2024-06-27T20:00:50.430392,2024-11-12T20:00:50.430392,1.844
sch_282,SCH-E1D8US,Kerala,active,2024-09-08T20:00:50.430392,2025-04-06T20:00:50.430392,1.189
sch_283,SCH-3ZIQ44,Gujarat,active,2024-03-22T20:00:50.430392,2024-11-09T20:00:50.430392,1.525
sch_284,SCH-H4KQ4F,Andhra Pradesh,paused,2024-02-28T20:00:50.430392,2024-07-30T20:00:50.430392,1.828
sch_285,SCH-PNHHWW,Gujarat,active,2024-10-28T20:00:50.430392,2024-12-24T20:00:50.430392,0.651
sch_286,SCH-DD4870,Goa,active,2025-02-15T20:00:50.430392,2025-06-29T20:00:50.430392,1.427
sch_287,SCH-YWQS8Z,Uttar Pradesh,paused,2024-09-23T20:00:50.430392,2025-03-24T20:00:50.430392,0.762
sch_288,SCH-412PRI,Uttar Pradesh,paused,2024-07-19T20:00:50.430392,2024-10-12T20:00:50.430392,0.874
sch_289,SCH-Z3EUU1,Haryana,active,2024-10-10T20:00:50.430392,2025-03-29T20:00:50.430392,0.743
sch_290,SCH-0ICIFL,Uttarakhand,paused,2024-03-23T20:00:50.430392,2024-05-05T20:00:50.430392,1.987
sch_291,SCH-ZIXSM4,Madhya Pradesh,active,2024-05-18T20:00:50.430392,2025-08-18T20:00:50.430392,1.511
sch_292,SCH-8LBCFS,Uttar Pradesh,active,2024-08-09T20:00:50.430392,2025-08-10T20:00:50.430392,1.622
sch_293,SCH-1MR0ON,Rajasthan,active,2024-09-18T20:00:50.430392,2025-06-13T20:00:50.430392,0.909
sch_294,SCH-2DTNYY,Uttar Pradesh,paused,2024-05-16T20:00:50.430392,2024-09-22T20:00:50.430392,0.383
sch_295,SCH-J1WTRN,Andhra Pradesh,paused,2025-07-22T20:00:50.430392,2025-08-03T20:00:50.430392,1.839
sch_296,SCH-OC0XWG,Odisha,active,2024-03-03T20:00:50.430392,2024-08-20T20:00:50.430392,1.837
sch_297,SCH-LAICQY,Madhya Pradesh,active,2024-04-23T20:00:50.430392,2024-04-27T20:00:50.430392,1.039
sch_298,SCH-KMPT3G,Bihar,active,2025-02-24T20:00:50.430392,2025-06-20T20:00:50.430392,1.951
sch_299,SCH-E2KZ9N,West Bengal,active,2024-12-15T20:00:50.430392,2024-12-17T20:00:50.430392,1.511
sch_300,SCH-P9LAQR,Karnataka,active,2024-04-15T20:00:50.430392,2025-06-04T20:00:50.430392,0.475
sch_301,SCH-RSJBTG,Kerala,active,2024-12-25T20:00:50.430392,2025-07-07T20:00:50.430392,1.376
sch_302,SCH-L18W85,West Bengal,active,2025-07-01T20:00:50.430392,2025-08-18T20:00:50.430392,0.388
sch_303,SCH-2THMZM,Bihar,active,2025-03-22T20:00:50.430392,2025-07-18T20:00:50.430392,0.202
sch_304,SCH-HSK30G,Tamil Nadu,active,2025-02-24T20:00:50.430392,2025-07-16T20:00:50.430392,1.941
sch_305,SCH-KQ7H44,Madhya Pradesh,active,2024-07-05T20:00:50.430392,2024-07-17T20:00:50.430392,0.711
sch_306,SCH-707FW3,Rajasthan,active,2025-07-02T20:00:50.430392,2025-08-11T20:00:50.430392,0.593
sch_307,SCH-IXU2PQ,Uttar Pradesh,active,2024-03-28T20:00:50.430392,2024-08-25T20:00:50.430392,0.438
sch_308,SCH-6T69R8,Andhra Pradesh,active,2025-07-30T20:00:50.430392,2025-08-01T20:00:50.430392,1.025
sch_309,SCH-OHRES6,Chhattisgarh,active,2025-04-22T20:00:50.430392,2025-07-15T20:00:50.430392,1.74
sch_310,SCH-H4BCPG,Odisha,active,2025-01-30T20:00:50.430392,2025-03-14T20:00:50.430392,1.856
sch_311,SCH-T1Y7GS,Andhra Pradesh,paused,2025-06-02T20:00:50.430392,2025-07-18T20:00:50.430392,0.847
sch_312,SCH-I6CEWH,Jammu and Kashmir,active,2025-04-28T20:00:50.430392,2025-04-28T20:00:50.430392,1.568
sch_313,SCH-BUEN6P,Uttar Pradesh,paused,2024-09-05T20:00:50.430392,2024-11-09T20:00:50.430392,1.817
sch_314,SCH-MEGZI1,Madhya Pradesh,paused,2025-01-19T20:00:50.430392,2025-06-05T20:00:50.430392,0.555
sch_315,SCH-6QQ2RN,Tamil Nadu,paused,2024-08-10T20:00:50.430392,2025-04-21T20:00:50.430392,1.861
sch_316,SCH-YUREFD,Karnataka,active,2024-12-04T20:00:50.430392,2025-06-06T20:00:50.430392,1.499
sch_317,SCH-DYZJU1,Bihar,paused,2024-09-08T20:00:50.430392,2025-08-04T20:00:50.430392,1.386
sch_318,SCH-DYB62Y,Uttar Pradesh,active,2025-04-17T20:00:50.430392,2025-05-18T20:00:50.430392,1.728
sch_319,SCH-1YPADA,Telangana,active,2024-07-16T20:00:50.430392,2024-10-07T20:00:50.430392,1.206
sch_320,SCH-DRC9O3,Madhya Pradesh,paused,2024-04-16T20:00:50.430392,2024-06-14T20:00:50.430392,1.459
sch_321,SCH-EAXY6K,Maharashtra,active,2025-06-25T20:00:50.430392,2025-06-30T20:00:50.430392,1.837
sch_322,SCH-VAFD01,Odisha,active,2024-07-15T20:00:50.430392,2025-06-06T20:00:50.430392,1.293
sch_323,SCH-VPLJNJ,Andhra Pradesh,active,2024-04-20T20:00:50.430392,2025-07-11T20:00:50.430392,0.762
sch_324,SCH-KXWK11,Gujarat,active,2025-03-16T20:00:50.430392,2025-06-20T20:00:50.430392,1.788
sch_325,SCH-JS8BY0,Odisha,active,2025-02-24T20:00:50.430392,2025-06-10T20:00:50.430392,1.216
sch_326,SCH-PJJTBE,Maharashtra,paused,2024-11-15T20:00:50.430392,2025-03-09T20:00:50.430392,0.866
sch_327,SCH-SZ1C7W,Manipur,active,2024-05-05T20:00:50.430392,2025-05-30T20:00:50.430392,1.768
sch_328,SCH-FH44BG,Madhya Pradesh,active,2025-05-11T20:00:50.430392,2025-08-06T20:00:50.430392,0.697
sch_329,SCH-KOVNXG,Delhi,active,2024-12-04T20:00:50.430392,2025-02-23T20:00:50.430392,0.498
sch_330,SCH-KJP3HT,Bihar,active,2025-07-23T20:00:50.430392,2025-07-28T20:00:50.430392,0.967
sch_331,SCH-5HV46L,Bihar,active,2025-01-23T20:00:50.430392,2025-02-07T20:00:50.430392,1.963
sch_332,SCH-4PH3EB,Madhya Pradesh,active,2025-01-31T20:00:50.430392,2025-03-08T20:00:50.430392,0.528
sch_333,SCH-74ME7M,Rajasthan,active,2024-05-02T20:00:50.430392,2025-07-02T20:00:50.430392,0.474
sch_334,SCH-GS4OMR,Kerala,active,2024-10-17T20:00:50.430392,2025-03-16T20:00:50.430392,0.945
sch_335,SCH-34607A,West Bengal,active,2024-12-20T20:00:50.430392,2025-07-30T20:00:50.430392,0.815
sch_336,SCH-ETXITU,Uttar Pradesh,active,2025-02-15T20:00:50.430392,2025-05-19T20:00:50.430392,1.279
sch_337,SCH-IG4CR2,Madhya Pradesh,active,2025-04-23T20:00:50.430392,2025-05-30T20:00:50.430392,0.341
sch_338,SCH-QD3PA6,Maharashtra,active,2024-07-08T20:00:50.430392,2024-09-02T20:00:50.430392,0.215
sch_339,SCH-RWXVSM,Rajasthan,paused,2025-04-07T20:00:50.430392,2025-05-31T20:00:50.430392,0.262
sch_340,SCH-VYVD4M,Gujarat,active,2024-06-15T20:00:50.430392,2025-06-02T20:00:50.430392,1.429
sch_341,SCH-5CW9MU,Karnataka,active,2025-05-25T20:00:50.430392,2025-07-02T20:00:50.430392,1.057
sch_342,SCH-HOFVCR,Gujarat,paused,2024-03-06T20:00:50.430392,2025-03-22T20:00:50.430392,1.927
sch_343,SCH-5622DE,Maharashtra,active,2024-08-14T20:00:50.430392,2025-03-19T20:00:50.430392,1.43
sch_344,SCH-A30FTH,Haryana,active,2025-05-03T20:00:50.430392,2025-05-25T20:00:50.430392,1.118
sch_345,SCH-VBTQ4K,Maharashtra,active,2024-07-20T20:00:50.430392,2025-02-19T20:00:50.430392,1.984
sch_346,SCH-QAYH0F,Odisha,active,2024-07-26T20:00:50.430392,2025-03-24T20:00:50.430392,0.267
sch_347,SCH-IZGB0Q,Tamil Nadu,active,2024-08-28T20:00:50.430392,2025-02-28T20:00:50.430392,0.727
sch_348,SCH-F1F4A8,West Bengal,active,2024-03-20T20:00:50.430392,2024-12-31T20:00:50.430392,1.951
sch_349,SCH-1NSVER,Uttar Pradesh,active,2024-11-22T20:00:50.430392,2025-01-07T20:00:50.430392,1.827
sch_350,SCH-LUKZIT,Bihar,paused,2024-12-19T20:00:50.430392,2025-01-24T20:00:50.430392,1.658
sch_351,SCH-LE7G9M,Delhi,active,2025-08-12T20:00:50.430392,2025-08-14T20:00:50.430392,1.903
sch_352,SCH-97OPOY,Tamil Nadu,active,2024-11-20T20:00:50.430392,2024-11-23T20:00:50.430392,1.03
sch_353,SCH-64YTTI,Chhattisgarh,paused,2024-06-13T20:00:50.430392,2025-03-21T20:00:50.430392,0.276
sch_354,SCH-BA7Z70,Goa,active,2025-01-10T20:00:50.430392,2025-05-20T20:00:50.430392,0.869
sch_355,SCH-UOK9ZB,Tamil Nadu,active,2024-04-26T20:00:50.430392,2024-09-03T20:00:50.430392,0.961
sch_356,SCH-RG78V1,Punjab,active,2024-04-22T20:00:50.430392,2024-05-31T20:00:50.430392,0.968
sch_357,SCH-KG1KIX,Rajasthan,paused,2025-07-17T20:00:50.430392,2025-07-18T20:00:50.430392,0.275
sch_358,SCH-HY1U3B,Jammu and Kashmir,active,2024-09-26T20:00:50.430392,2025-02-17T20:00:50.430392,1.523
sch_359,SCH-7ZQ2NZ,Gujarat,active,2024-03-13T20:00:50.430392,2025-01-24T20:00:50.430392,1.742
sch_360,SCH-B1P9D4,Andhra Pradesh,active,2025-06-03T20:00:50.430392,2025-06-26T20:00:50.430392,1.722
sch_361,SCH-5O06Q0,Madhya Pradesh,active,2024-10-18T20:00:50.430392,2025-05-27T20:00:50.430392,1.262
sch_362,SCH-0UHG7W,Uttar Pradesh,active,2024-08-31T20:00:50.430392,2025-05-07T20:00:50.430392,0.656
sch_363,SCH-Y8WMJ8,Odisha,active,2024-11-22T20:00:50.430392,2025-04-30T20:00:50.430392,0.434
sch_364,SCH-J7ITE5,Andhra Pradesh,paused,2024-04-11T20:00:50.430392,2024-08-30T20:00:50.430392,1.551
sch_365,SCH-HSIK07,Tamil Nadu,active,2024-08-16T20:00:50.430392,2024-11-12T20:00:50.430392,0.758
sch_366,SCH-8DEJ4Z,Andhra Pradesh,active,2025-01-05T20:00:50.430392,2025-03-04T20:00:50.430392,1.483
sch_367,SCH-NL8BMI,Bihar,active,2024-04-11T20:00:50.430392,2025-02-28T20:00:50.430392,1.884
sch_368,SCH-B2ZTPX,Chhattisgarh,active,2024-10-20T20:00:50.430392,2024-10-22T20:00:50.430392,1.747
sch_369,SCH-67Q476,Telangana,paused,2024-09-27T20:00:50.430392,2024-12-16T20:00:50.430392,0.538
sch_370,SCH-98I7H4,Maharashtra,active,2024-03-07T20:00:50.430392,2024-09-18T20:00:50.430392,0.966
sch_371,SCH-1A4IXS,Bihar,active,2025-07-09T20:00:50.430392,2025-08-07T20:00:50.430392,0.231
sch_372,SCH-84AUOO,Maharashtra,active,2024-10-25T20:00:50.430392,2024-12-24T20:00:50.430392,1.656
sch_373,SCH-QE44KL,Gujarat,active,2024-03-06T20:00:50.430392,2025-06-26T20:00:50.430392,1.663
sch_374,SCH-S45SPV,Karnataka,active,2025-05-23T20:00:50.430392,2025-07-30T20:00:50.430392,0.732
sch_375,SCH-QS4893,Maharashtra,active,2024-08-31T20:00:50.430392,2025-03-22T20:00:50.430392,1.342
sch_376,SCH-8LVU57,Kerala,active,2024-08-12T20:00:50.430392,2025-06-22T20:00:50.430392,0.887
sch_377,SCH-KZ67JL,Karnataka,active,2025-01-21T20:00:50.430392,2025-03-31T20:00:50.430392,0.725
sch_378,SCH-2ZMDWY,Rajasthan,active,2025-06-15T20:00:50.430392,2025-07-17T20:00:50.430392,1.064
sch_379,SCH-W4IQWV,Maharashtra,active,2024-12-14T20:00:50.430392,2025-04-21T20:00:50.430392,1.282
sch_380,SCH-9MNFSS,Assam,active,2025-07-01T20:00:50.430392,2025-08-05T20:00:50.430392,0.346
sch_381,SCH-8B2L17,Rajasthan,active,2025-08-04T20:00:50.430392,2025-08-08T20:00:50.430392,1.723
sch_382,SCH-HS4OWJ,Andhra Pradesh,active,2025-05-05T20:00:50.430392,2025-05-05T20:00:50.430392,1.375
sch_383,SCH-L3C4O9,Maharashtra,active,2024-03-09T20:00:50.430392,2024-06-18T20:00:50.430392,0.941
sch_384,SCH-89V974,Jharkhand,active,2025-01-18T20:00:50.430392,2025-01-19T20:00:50.430392,0.985
sch_385,SCH-M1HTPG,Madhya Pradesh,active,2024-12-15T20:00:50.430392,2025-06-07T20:00:50.430392,0.397
sch_386,SCH-56GQDC,West Bengal,paused,2024-08-28T20:00:50.430392,2025-01-29T20:00:50.430392,1.08
sch_387,SCH-1PC24W,West Bengal,active,2024-12-17T20:00:50.430392,2025-03-10T20:00:50.430392,0.68
sch_388,SCH-EWWCPW,Karnataka,active,2024-04-29T20:00:50.430392,2024-12-27T20:00:50.430392,0.753
sch_389,SCH-UA4NTQ,Meghalaya,active,2024-07-29T20:00:50.430392,2025-04-22T20:00:50.430392,0.72
sch_390,SCH-QO9QC0,Bihar,active,2025-06-10T20:00:50.430392,2025-07-31T20:00:50.430392,0.558
sch_391,SCH-2LS7T4,Uttar Pradesh,active,2024-05-15T20:00:50.430392,2025-06-20T20:00:50.430392,0.234
sch_392,SCH-33CZS7,Tamil Nadu,paused,2024-04-11T20:00:50.430392,2025-01-21T20:00:50.430392,1.986
sch_393,SCH-8W1FGP,Bihar,active,2024-08-04T20:00:50.430392,2025-03-21T20:00:50.430392,0.251
sch_394,SCH-2HMJ7J,Uttar Pradesh,active,2025-03-22T20:00:50.430392,2025-07-22T20:00:50.430392,0.353
sch_395,SCH-024I9X,Uttar Pradesh,paused,2024-10-19T20:00:50.430392,2025-02-23T20:00:50.430392,1.754
sch_396,SCH-75VD3Y,Bihar,active,2024-09-03T20:00:50.430392,2025-02-21T20:00:50.430392,0.561
sch_397,SCH-8B1P6T,Sikkim,active,2025-01-20T20:00:50.430392,2025-04-10T20:00:50.430392,0.985
sch_398,SCH-U265EJ,Delhi,active,2024-07-23T20:00:50.430392,2025-02-21T20:00:50.430392,0.637
sch_399,SCH-BDIJA8,Andhra Pradesh,paused,2024-03-30T20:00:50.430392,2025-06-23T20:00:50.430392,0.33
sch_400,SCH-YKI4J7,Maharashtra,active,2024-07-04T20:00:50.430392,2025-06-18T20:00:50.430392,1.466
sch_401,SCH-OQ8IFY,Gujarat,active,2024-07-02T20:00:50.430392,2024-10-01T20:00:50.430392,1.021
sch_402,SCH-ZEBT86,Jammu and Kashmir,paused,2024-04-28T20:00:50.430392,2024-10-07T20:00:50.430392,1.519
sch_403,SCH-OQZ4R1,Bihar,active,2025-03-30T20:00:50.430392,2025-07-30T20:00:50.430392,0.212
sch_404,SCH-RX9B51,Andhra Pradesh,active,2024-03-01T20:00:50.430392,2025-04-02T20:00:50.430392,1.133
sch_405,SCH-EC69NY,Himachal Pradesh,active,2025-04-25T20:00:50.430392,2025-07-02T20:00:50.430392,0.755
sch_406,SCH-BI5IDM,Maharashtra,paused,2024-08-31T20:00:50.430392,2024-10-31T20:00:50.430392,0.46
sch_407,SCH-9PXHD6,Chhattisgarh,active,2025-05-30T20:00:50.430392,2025-06-24T20:00:50.430392,1.721
sch_408,SCH-5HD4E8,Haryana,active,2025-08-17T20:00:50.430392,2025-08-17T20:00:50.430392,0.683
sch_409,SCH-NDCQ3M,Tamil Nadu,active,2024-05-26T20:00:50.430392,2025-04-25T20:00:50.430392,0.841
sch_410,SCH-GDUSEU,Andhra Pradesh,active,2024-11-03T20:00:50.430392,2025-01-31T20:00:50.430392,0.465
sch_411,SCH-DDZR09,Bihar,active,2024-09-21T20:00:50.430392,2025-06-09T20:00:50.430392,0.877
sch_412,SCH-ZSWRSN,Rajasthan,active,2024-09-02T20:00:50.430392,2025-05-25T20:00:50.430392,1.706
sch_413,SCH-OM0NYX,Uttarakhand,paused,2024-09-16T20:00:50.430392,2025-06-22T20:00:50.430392,0.864
sch_414,SCH-S0QR1N,Uttar Pradesh,active,2024-09-03T20:00:50.430392,2024-09-11T20:00:50.430392,1.631
sch_415,SCH-KCJPSK,Maharashtra,active,2024-05-07T20:00:50.430392,2025-06-06T20:00:50.430392,0.854
sch_416,SCH-7SJWBX,Madhya Pradesh,active,2024-04-12T20:00:50.430392,2025-05-21T20:00:50.430392,1.231
sch_417,SCH-67PVJP,Rajasthan,active,2025-02-01T20:00:50.430392,2025-04-04T20:00:50.430392,1.806
sch_418,SCH-59RRG0,Tamil Nadu,active,2025-04-15T20:00:50.430392,2025-07-16T20:00:50.430392,1.451
sch_419,SCH-V3ILEV,Telangana,paused,2025-02-26T20:00:50.430392,2025-05-11T20:00:50.430392,1.057
sch_420,SCH-8QLUS3,Gujarat,active,2024-12-04T20:00:50.430392,2025-07-11T20:00:50.430392,0.768
sch_421,SCH-4EBIKA,Uttarakhand,active,2024-07-29T20:00:50.430392,2024-09-05T20:00:50.430392,0.22
sch_422,SCH-CEZ79A,Chhattisgarh,active,2025-01-08T20:00:50.430392,2025-04-06T20:00:50.430392,1.278
sch_423,SCH-MFFLIX,Chhattisgarh,active,2024-10-14T20:00:50.430392,2025-01-19T20:00:50.430392,1.201
sch_424,SCH-MWZ4K0,West Bengal,active,2024-07-02T20:00:50.430392,2024-10-08T20:00:50.430392,1.645
sch_425,SCH-ISC3YZ,Andhra Pradesh,active,2024-04-01T20:00:50.430392,2024-04-08T20:00:50.430392,0.807
sch_426,SCH-X47W6Q,Uttar Pradesh,active,2024-06-07T20:00:50.430392,2025-06-25T20:00:50.430392,1.777
sch_427,SCH-ONEEO5,Andhra Pradesh,active,2024-02-27T20:00:50.430392,2025-02-28T20:00:50.430392,1.026
sch_428,SCH-OG9PXK,Gujarat,active,2025-04-21T20:00:50.430392,2025-06-22T20:00:50.430392,1.33
sch_429,SCH-0Z2IIL,Maharashtra,active,2024-08-17T20:00:50.430392,2025-01-17T20:00:50.430392,1.042
sch_430,SCH-NWK2PT,Himachal Pradesh,active,2025-05-08T20:00:50.430392,2025-07-18T20:00:50.430392,0.362
sch_431,SCH-0RHZFN,Gujarat,active,2024-10-05T20:00:50.430392,2024-11-20T20:00:50.430392,0.971
sch_432,SCH-VKE6ZI,Uttar Pradesh,paused,2025-06-17T20:00:50.430392,2025-07-23T20:00:50.430392,1.481
sch_433,SCH-26AB4X,Bihar,active,2024-09-26T20:00:50.430392,2025-06-29T20:00:50.430392,1.788
sch_434,SCH-CF6SSM,Haryana,active,2025-04-27T20:00:50.430392,2025-06-13T20:00:50.430392,1.177
sch_435,SCH-59C5OE,West Bengal,active,2024-12-21T20:00:50.430392,2025-07-07T20:00:50.430392,0.992
sch_436,SCH-K1KVQW,Chhattisgarh,active,2025-06-08T20:00:50.430392,2025-08-18T20:00:50.430392,1.935
sch_437,SCH-FE8HI8,Andhra Pradesh,active,2024-04-07T20:00:50.430392,2025-05-03T20:00:50.430392,1.965
sch_438,SCH-IAAHP3,Odisha,paused,2025-05-29T20:00:50.430392,2025-07-19T20:00:50.430392,1.173
sch_439,SCH-ATGU2S,Nagaland,active,2024-11-10T20:00:50.430392,2025-02-15T20:00:50.430392,1.608
sch_440,SCH-15AT35,Tripura,active,2024-11-05T20:00:50.430392,2025-03-03T20:00:50.430392,1.369
sch_441,SCH-Y1QNQ2,Maharashtra,active,2024-07-21T20:00:50.430392,2025-07-04T20:00:50.430392,1.781
sch_442,SCH-NS48NV,Tamil Nadu,active,2024-03-11T20:00:50.430392,2024-08-19T20:00:50.430392,1.793
sch_443,SCH-ZPTXSW,Rajasthan,active,2025-05-23T20:00:50.430392,2025-08-12T20:00:50.430392,0.887
sch_444,SCH-YPZOL3,Tamil Nadu,active,2025-04-18T20:00:50.430392,2025-04-25T20:00:50.430392,1.45
sch_445,SCH-JHKKUZ,Tamil Nadu,active,2025-06-03T20:00:50.430392,2025-07-30T20:00:50.430392,1.356
sch_446,SCH-50EU7H,Jammu and Kashmir,active,2024-03-19T20:00:50.430392,2025-06-01T20:00:50.430392,0.419
sch_447,SCH-VLWSBY,Maharashtra,active,2024-04-02T20:00:50.430392,2024-10-12T20:00:50.430392,1.355
sch_448,SCH-AT5CUY,Uttar Pradesh,active,2025-07-24T20:00:50.430392,2025-08-18T20:00:50.430392,1.75
sch_449,SCH-5FRDLF,Karnataka,active,2024-07-20T20:00:50.430392,2024-07-26T20:00:50.430392,0.244
sch_450,SCH-2ZKJEM,Uttar Pradesh,paused,2025-04-01T20:00:50.430392,2025-05-05T20:00:50.430392,1.626
sch_451,SCH-LVDUX5,Rajasthan,active,2025-06-08T20:00:50.430392,2025-07-20T20:00:50.430392,1.732
sch_452,SCH-OVLX95,Maharashtra,paused,2025-05-24T20:00:50.430392,2025-08-06T20:00:50.430392,0.68
